metric_id,metric,formulation_label,metric_definition,iso3c,country_name,first_china_rank1_year,status,source_window,status_label,country_name_plot,year_label,country_label
M2,goods_exports_rank,"M2. Recalculado:
bens, exportações
ITPD-E goods-only","Reconstrução: exportações de bens no ITPD-E, filtrando broad_sector para Agriculture, Mining and Energy, and Manufacturing; janela 2005-2022.",SLE,Sierra Leone,2012,observed_entry,2005-2022 na reconstrução ITPD-E com filtro de bens,Entrada observada,Sierra Leone,2012,Sierra Leone (SLE)
M2,goods_exports_rank,"M2. Recalculado:
bens, exportações
ITPD-E goods-only","Reconstrução: exportações de bens no ITPD-E, filtrando broad_sector para Agriculture, Mining and Energy, and Manufacturing; janela 2005-2022.",ZMB,Zambia,2012,observed_entry,2005-2022 na reconstrução ITPD-E com filtro de bens,Entrada observada,Zambia,2012,Zambia (ZMB)
M2,goods_exports_rank,"M2. Recalculado:
bens, exportações
ITPD-E goods-only","Reconstrução: exportações de bens no ITPD-E, filtrando broad_sector para Agriculture, Mining and Energy, and Manufacturing; janela 2005-2022.",CAF,Central African Republic,2013,observed_entry,2005-2022 na reconstrução ITPD-E com filtro de bens,Entrada observada,Central African Republic,2013,Central African Republic (CAF)
M2,goods_exports_rank,"M2. Recalculado:
bens, exportações
ITPD-E goods-only","Reconstrução: exportações de bens no ITPD-E, filtrando broad_sector para Agriculture, Mining and Energy, and Manufacturing; janela 2005-2022.",IDN,Indonesia,2013,observed_entry,2005-2022 na reconstrução ITPD-E com filtro de bens,Entrada observada,Indonesia,2013,Indonesia (IDN)
M2,goods_exports_rank,"M2. Recalculado:
bens, exportações
ITPD-E goods-only","Reconstrução: exportações de bens no ITPD-E, filtrando broad_sector para Agriculture, Mining and Energy, and Manufacturing; janela 2005-2022.",NZL,New Zealand,2013,observed_entry,2005-2022 na reconstrução ITPD-E com filtro de bens,Entrada observada,New Zealand,2013,New Zealand (NZL)
M2,goods_exports_rank,"M2. Recalculado:
bens, exportações
ITPD-E goods-only","Reconstrução: exportações de bens no ITPD-E, filtrando broad_sector para Agriculture, Mining and Energy, and Manufacturing; janela 2005-2022.",SAU,Saudi Arabia,2013,observed_entry,2005-2022 na reconstrução ITPD-E com filtro de bens,Entrada observada,Saudi Arabia,2013,Saudi Arabia (SAU)
M2,goods_exports_rank,"M2. Recalculado:
bens, exportações
ITPD-E goods-only","Reconstrução: exportações de bens no ITPD-E, filtrando broad_sector para Agriculture, Mining and Energy, and Manufacturing; janela 2005-2022.",URY,Uruguay,2013,observed_entry,2005-2022 na reconstrução ITPD-E com filtro de bens,Entrada observada,Uruguay,2013,Uruguay (URY)
M2,goods_exports_rank,"M2. Recalculado:
bens, exportações
ITPD-E goods-only","Reconstrução: exportações de bens no ITPD-E, filtrando broad_sector para Agriculture, Mining and Energy, and Manufacturing; janela 2005-2022.",UZB,Uzbekistan,2013,observed_entry,2005-2022 na reconstrução ITPD-E com filtro de bens,Entrada observada,Uzbekistan,2013,Uzbekistan (UZB)
M2,goods_exports_rank,"M2. Recalculado:
bens, exportações
ITPD-E goods-only","Reconstrução: exportações de bens no ITPD-E, filtrando broad_sector para Agriculture, Mining and Energy, and Manufacturing; janela 2005-2022.",ERI,Eritrea,2014,observed_entry,2005-2022 na reconstrução ITPD-E com filtro de bens,Entrada observada,Eritrea,2014,Eritrea (ERI)
M2,goods_exports_rank,"M2. Recalculado:
bens, exportações
ITPD-E goods-only","Reconstrução: exportações de bens no ITPD-E, filtrando broad_sector para Agriculture, Mining and Energy, and Manufacturing; janela 2005-2022.",IRQ,Iraq,2014,observed_entry,2005-2022 na reconstrução ITPD-E com filtro de bens,Entrada observada,Iraq,2014,Iraq (IRQ)
M2,goods_exports_rank,"M2. Recalculado:
bens, exportações
ITPD-E goods-only","Reconstrução: exportações de bens no ITPD-E, filtrando broad_sector para Agriculture, Mining and Energy, and Manufacturing; janela 2005-2022.",LAO,Laos,2014,observed_entry,2005-2022 na reconstrução ITPD-E com filtro de bens,Entrada observada,Laos,2014,Laos (LAO)
M2,goods_exports_rank,"M2. Recalculado:
bens, exportações
ITPD-E goods-only","Reconstrução: exportações de bens no ITPD-E, filtrando broad_sector para Agriculture, Mining and Energy, and Manufacturing; janela 2005-2022.",MMR,Myanmar (Burma),2014,observed_entry,2005-2022 na reconstrução ITPD-E com filtro de bens,Entrada observada,Myanmar (Burma),2014,Myanmar (Burma) (MMR)
M2,goods_exports_rank,"M2. Recalculado:
bens, exportações
ITPD-E goods-only","Reconstrução: exportações de bens no ITPD-E, filtrando broad_sector para Agriculture, Mining and Energy, and Manufacturing; janela 2005-2022.",MOZ,Mozambique,2014,observed_entry,2005-2022 na reconstrução ITPD-E com filtro de bens,Entrada observada,Mozambique,2014,Mozambique (MOZ)
M2,goods_exports_rank,"M2. Recalculado:
bens, exportações
ITPD-E goods-only","Reconstrução: exportações de bens no ITPD-E, filtrando broad_sector para Agriculture, Mining and Energy, and Manufacturing; janela 2005-2022.",ARM,Armenia,2015,observed_entry,2005-2022 na reconstrução ITPD-E com filtro de bens,Entrada observada,Armenia,2015,Armenia (ARM)
M2,goods_exports_rank,"M2. Recalculado:
bens, exportações
ITPD-E goods-only","Reconstrução: exportações de bens no ITPD-E, filtrando broad_sector para Agriculture, Mining and Energy, and Manufacturing; janela 2005-2022.",GAB,Gabon,2017,observed_entry,2005-2022 na reconstrução ITPD-E com filtro de bens,Entrada observada,Gabon,2017,Gabon (GAB)
M2,goods_exports_rank,"M2. Recalculado:
bens, exportações
ITPD-E goods-only","Reconstrução: exportações de bens no ITPD-E, filtrando broad_sector para Agriculture, Mining and Energy, and Manufacturing; janela 2005-2022.",KWT,Kuwait,2018,observed_entry,2005-2022 na reconstrução ITPD-E com filtro de bens,Entrada observada,Kuwait,2018,Kuwait (KWT)
M2,goods_exports_rank,"M2. Recalculado:
bens, exportações
ITPD-E goods-only","Reconstrução: exportações de bens no ITPD-E, filtrando broad_sector para Agriculture, Mining and Energy, and Manufacturing; janela 2005-2022.",PNG,Papua New Guinea,2018,observed_entry,2005-2022 na reconstrução ITPD-E com filtro de bens,Entrada observada,Papua New Guinea,2018,Papua New Guinea (PNG)
M2,goods_exports_rank,"M2. Recalculado:
bens, exportações
ITPD-E goods-only","Reconstrução: exportações de bens no ITPD-E, filtrando broad_sector para Agriculture, Mining and Energy, and Manufacturing; janela 2005-2022.",VNM,Vietnam,2018,observed_entry,2005-2022 na reconstrução ITPD-E com filtro de bens,Entrada observada,Vietnam,2018,Vietnam (VNM)
M2,goods_exports_rank,"M2. Recalculado:
bens, exportações
ITPD-E goods-only","Reconstrução: exportações de bens no ITPD-E, filtrando broad_sector para Agriculture, Mining and Energy, and Manufacturing; janela 2005-2022.",GHA,Ghana,2019,observed_entry,2005-2022 na reconstrução ITPD-E com filtro de bens,Entrada observada,Ghana,2019,Ghana (GHA)
M2,goods_exports_rank,"M2. Recalculado:
bens, exportações
ITPD-E goods-only","Reconstrução: exportações de bens no ITPD-E, filtrando broad_sector para Agriculture, Mining and Energy, and Manufacturing; janela 2005-2022.",GIN,Guinea,2019,observed_entry,2005-2022 na reconstrução ITPD-E com filtro de bens,Entrada observada,Guinea,2019,Guinea (GIN)
M2,goods_exports_rank,"M2. Recalculado:
bens, exportações
ITPD-E goods-only","Reconstrução: exportações de bens no ITPD-E, filtrando broad_sector para Agriculture, Mining and Energy, and Manufacturing; janela 2005-2022.",TCD,Chad,2019,observed_entry,2005-2022 na reconstrução ITPD-E com filtro de bens,Entrada observada,Chad,2019,Chad (TCD)
M2,goods_exports_rank,"M2. Recalculado:
bens, exportações
ITPD-E goods-only","Reconstrução: exportações de bens no ITPD-E, filtrando broad_sector para Agriculture, Mining and Energy, and Manufacturing; janela 2005-2022.",UKR,Ukraine,2020,observed_entry,2005-2022 na reconstrução ITPD-E com filtro de bens,Entrada observada,Ukraine,2020,Ukraine (UKR)
M2,goods_exports_rank,"M2. Recalculado:
bens, exportações
ITPD-E goods-only","Reconstrução: exportações de bens no ITPD-E, filtrando broad_sector para Agriculture, Mining and Energy, and Manufacturing; janela 2005-2022.",PAN,Panama,2021,observed_entry,2005-2022 na reconstrução ITPD-E com filtro de bens,Entrada observada,Panama,2021,Panama (PAN)
M2,goods_exports_rank,"M2. Recalculado:
bens, exportações
ITPD-E goods-only","Reconstrução: exportações de bens no ITPD-E, filtrando broad_sector para Agriculture, Mining and Energy, and Manufacturing; janela 2005-2022.",QAT,Qatar,2021,observed_entry,2005-2022 na reconstrução ITPD-E com filtro de bens,Entrada observada,Qatar,2021,Qatar (QAT)
M2,goods_exports_rank,"M2. Recalculado:
bens, exportações
ITPD-E goods-only","Reconstrução: exportações de bens no ITPD-E, filtrando broad_sector para Agriculture, Mining and Energy, and Manufacturing; janela 2005-2022.",TLS,Timor-Leste,2021,observed_entry,2005-2022 na reconstrução ITPD-E com filtro de bens,Entrada observada,Timor-Leste,2021,Timor-Leste (TLS)
M2,goods_exports_rank,"M2. Recalculado:
bens, exportações
ITPD-E goods-only","Reconstrução: exportações de bens no ITPD-E, filtrando broad_sector para Agriculture, Mining and Energy, and Manufacturing; janela 2005-2022.",VEN,Venezuela,2021,observed_entry,2005-2022 na reconstrução ITPD-E com filtro de bens,Entrada observada,Venezuela,2021,Venezuela (VEN)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,BEN,Benin,2005,left_censored_2005,2005-2022 na reconstrução ITPD-E/BaTIS,Censurado à esquerda em 2005,Benin,2005*,Benin (BEN)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,BFA,Burkina Faso,2005,left_censored_2005,2005-2022 na reconstrução ITPD-E/BaTIS,Censurado à esquerda em 2005,Burkina Faso,2005*,Burkina Faso (BFA)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,COG,Congo - Brazzaville,2005,left_censored_2005,2005-2022 na reconstrução ITPD-E/BaTIS,Censurado à esquerda em 2005,Congo - Brazzaville,2005*,Congo - Brazzaville (COG)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,KOR,South Korea,2005,left_censored_2005,2005-2022 na reconstrução ITPD-E/BaTIS,Censurado à esquerda em 2005,South Korea,2005*,South Korea (KOR)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,MNG,Mongolia,2005,left_censored_2005,2005-2022 na reconstrução ITPD-E/BaTIS,Censurado à esquerda em 2005,Mongolia,2005*,Mongolia (MNG)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,OMN,Oman,2005,left_censored_2005,2005-2022 na reconstrução ITPD-E/BaTIS,Censurado à esquerda em 2005,Oman,2005*,Oman (OMN)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,PHL,Philippines,2005,left_censored_2005,2005-2022 na reconstrução ITPD-E/BaTIS,Censurado à esquerda em 2005,Philippines,2005*,Philippines (PHL)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,PRK,North Korea,2005,left_censored_2005,2005-2022 na reconstrução ITPD-E/BaTIS,Censurado à esquerda em 2005,North Korea,2005*,North Korea (PRK)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,SDN,Sudan,2005,left_censored_2005,2005-2022 na reconstrução ITPD-E/BaTIS,Censurado à esquerda em 2005,Sudan,2005*,Sudan (SDN)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,SGP,Singapore,2005,left_censored_2005,2005-2022 na reconstrução ITPD-E/BaTIS,Censurado à esquerda em 2005,Singapore,2005*,Singapore (SGP)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,SLB,Solomon Islands,2005,left_censored_2005,2005-2022 na reconstrução ITPD-E/BaTIS,Censurado à esquerda em 2005,Solomon Islands,2005*,Solomon Islands (SLB)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,YEM,Yemen,2005,left_censored_2005,2005-2022 na reconstrução ITPD-E/BaTIS,Censurado à esquerda em 2005,Yemen,2005*,Yemen (YEM)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,CSK,,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,,Nunca,NA (CSK)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,LIE,Liechtenstein,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Liechtenstein,Nunca,Liechtenstein (LIE)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,MCO,Monaco,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Monaco,Nunca,Monaco (MCO)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,MNE,Montenegro,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Montenegro,Nunca,Montenegro (MNE)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,SSD,South Sudan,2012,missing_2005,2005-2022 na reconstrução ITPD-E/BaTIS,Primeiro #1 observado com 2005 ausente,South Sudan,2012+,South Sudan (SSD)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,YUG,,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,,Nunca,NA (YUG)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,AFG,Afghanistan,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Afghanistan,Nunca,Afghanistan (AFG)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,ALB,Albania,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Albania,Nunca,Albania (ALB)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,AND,Andorra,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Andorra,Nunca,Andorra (AND)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,ARE,United Arab Emirates,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,United Arab Emirates,Nunca,United Arab Emirates (ARE)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,ARG,Argentina,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Argentina,Nunca,Argentina (ARG)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,ATG,Antigua & Barbuda,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Antigua & Barbuda,Nunca,Antigua & Barbuda (ATG)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,AUT,Austria,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Austria,Nunca,Austria (AUT)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,AZE,Azerbaijan,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Azerbaijan,Nunca,Azerbaijan (AZE)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,BDI,Burundi,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Burundi,Nunca,Burundi (BDI)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,BEL,Belgium,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Belgium,Nunca,Belgium (BEL)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,BGD,Bangladesh,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Bangladesh,Nunca,Bangladesh (BGD)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,BGR,Bulgaria,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Bulgaria,Nunca,Bulgaria (BGR)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,BHR,Bahrain,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Bahrain,Nunca,Bahrain (BHR)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,BHS,Bahamas,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Bahamas,Nunca,Bahamas (BHS)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,BIH,Bosnia & Herzegovina,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Bosnia & Herzegovina,Nunca,Bosnia & Herzegovina (BIH)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,BLR,Belarus,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Belarus,Nunca,Belarus (BLR)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,BLZ,Belize,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Belize,Nunca,Belize (BLZ)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,BOL,Bolivia,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Bolivia,Nunca,Bolivia (BOL)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,BRB,Barbados,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Barbados,Nunca,Barbados (BRB)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,BRN,Brunei,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Brunei,Nunca,Brunei (BRN)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,BTN,Bhutan,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Bhutan,Nunca,Bhutan (BTN)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,BWA,Botswana,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Botswana,Nunca,Botswana (BWA)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,CAN,Canada,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Canada,Nunca,Canada (CAN)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,CHE,Switzerland,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Switzerland,Nunca,Switzerland (CHE)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,CIV,Côte d’Ivoire,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Côte d'Ivoire,Nunca,Côte d'Ivoire (CIV)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,COL,Colombia,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Colombia,Nunca,Colombia (COL)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,COM,Comoros,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Comoros,Nunca,Comoros (COM)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,CPV,Cape Verde,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Cape Verde,Nunca,Cape Verde (CPV)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,CRI,Costa Rica,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Costa Rica,Nunca,Costa Rica (CRI)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,CYP,Cyprus,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Cyprus,Nunca,Cyprus (CYP)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,CZE,Czechia,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Czechia,Nunca,Czechia (CZE)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,DEU,Germany,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Germany,Nunca,Germany (DEU)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,DJI,Djibouti,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Djibouti,Nunca,Djibouti (DJI)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,DMA,Dominica,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Dominica,Nunca,Dominica (DMA)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,DNK,Denmark,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Denmark,Nunca,Denmark (DNK)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,DOM,Dominican Republic,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Dominican Republic,Nunca,Dominican Republic (DOM)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,DZA,Algeria,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Algeria,Nunca,Algeria (DZA)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,ECU,Ecuador,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Ecuador,Nunca,Ecuador (ECU)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,EGY,Egypt,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Egypt,Nunca,Egypt (EGY)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,ESP,Spain,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Spain,Nunca,Spain (ESP)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,EST,Estonia,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Estonia,Nunca,Estonia (EST)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,FIN,Finland,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Finland,Nunca,Finland (FIN)
M3,goods_services_exports_rank,"M3. Recalculado:
bens + serviços,
exportações",Reconstrução: exportações de bens do ITPD-E mais exportações de serviços do BaTIS BPM6.,FJI,Fiji,,never_observed,2005-2022 na reconstrução ITPD-E/BaTIS,Nunca observado #1,Fiji,Nunca,Fiji (FJI)
